transaction_id,sender_id,recipient_id,payment_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp,amount_log1p,amount_global_mad_z,sender_user_first_name,sender_user_last_name,sender_user_birth_year,sender_user_salary,sender_user_job,sender_user_iban,sender_user_user_id,sender_user_description,recipient_user_first_name,recipient_user_last_name,recipient_user_birth_year,recipient_user_salary,recipient_user_job,recipient_user_iban,recipient_user_user_id,recipient_user_description,sender_iban_user_first_name,sender_iban_user_last_name,sender_iban_user_birth_year,sender_iban_user_salary,sender_iban_user_job,sender_iban_user_iban,sender_iban_user_user_id,sender_iban_user_description,recipient_iban_user_first_name,recipient_iban_user_last_name,recipient_iban_user_birth_year,recipient_iban_user_salary,recipient_iban_user_job,recipient_iban_user_iban,recipient_iban_user_user_id,recipient_iban_user_description,sender_iban_consistent,recipient_iban_consistent,hour,dow,dom,month,week,is_weekend,is_night,year_month,pair_key,sender_n_tx,sender_n_unique_recipients,sender_amount_mean,sender_amount_median,sender_amount_std,sender_amount_p90,sender_amount_p95,sender_amount_max,sender_night_frac,sender_weekend_frac,sender_top_recipient_concentration,sender_active_months,sender_n_inbound_tx,sender_inbound_amount_mean,sender_inbound_amount_median,sender_job,sender_age,sender_has_user,sender_has_location,sender_location_pings,recipient_n_tx_in,recipient_n_unique_senders,recipient_amount_mean_in,recipient_amount_median_in,recipient_amount_std_in,recipient_amount_p95_in,recipient_night_frac_in,recipient_weekend_frac_in,recipient_active_months_in,pair_n_tx,pair_total_amount,pair_mean_amount,pair_median_amount,pair_std_amount,pair_active_months,pair_median_gap_h,sender_salary_like_inflow_from,sender_salary_like_score,sender_salary_median_amount,sender_salary_n_months,sender_salary_amount_cv,sender_salary_dom_std,sender_graph_out_degree,sender_graph_in_degree,sender_graph_total_degree,sender_graph_weighted_out,sender_graph_weighted_in,recipient_graph_out_degree,recipient_graph_in_degree,recipient_graph_total_degree,recipient_graph_weighted_out,recipient_graph_weighted_in,sender_loc_loc_n_pings,sender_loc_loc_lat_centroid,sender_loc_loc_lng_centroid,sender_loc_loc_radius_std_km,sender_loc_loc_radius_p90_km,sender_loc_loc_active_hours,recipient_loc_loc_n_pings,recipient_loc_loc_lat_centroid,recipient_loc_loc_lng_centroid,recipient_loc_loc_radius_std_km,recipient_loc_loc_radius_p90_km,recipient_loc_loc_active_hours,sender_prev_ts,sender_gap_hours,sender_tx_count_before,sender_seen_pair_before,is_new_recipient_for_sender,sender_expanding_mean_before,sender_expanding_std_before,sender_expanding_median_before,amount_vs_sender_mean,amount_over_sender_mean_ratio,amount_sender_mad_like_z,sender_tx_last_1h,sender_tx_last_24h,sender_tx_last_7d,sender_amt_last_24h,sender_unique_recips_last_7d,pair_prev_ts,pair_gap_hours,pair_tx_count_before,pair_expanding_mean_before,pair_expanding_std_before,amount_over_pair_mean_ratio,suspicious_msg_prev_24h_sender,suspicious_msg_prev_72h_sender,any_msg_prev_24h_sender,sender_has_loc_profile,sender_loc_radius_p90,sender_has_home,amount_gt_sender_p95,amount_gt_3x_sender_mean,amount_gt_3x_pair_mean,new_recipient_high_amount_flag,burst_1h_flag,burst_24h_flag,night_new_high_flag,recipient_is_hub,sender_amount_vs_salary_ratio,amount_gt_50pct_salary,amount_gt_salary,msg_triggered_tx_flag,sender_out_in_degree_ratio,recipient_in_out_degree_ratio,pair_share_of_sender_volume
47881292-6690-4fe5-9b5b-a34444ae1a6b,EMP27275,WMRE-HNNL-809-OBE-0,transfer,605.51,,,IT11L3301135186725646672621407,DE14Z3311879692123924005659,5180.32,Salary payment Jul,2087-07-05 16:25:26,6.407721216294345,-0.3273532731376976,,,,,,,,,,,,,,,,,,,,,,,,,Hanne-Lore,Weimer,2057.0,7200.0,Student,DE14Z3311879692123924005659,"{'city': 'Ober-Ramstadt', 'lat': '49.8333', 'lng': '8.7500'}","Hanne-Lore Weimer, geboren 2057 und damit 30 Jahre alt, lebt in Ober-Ramstadt und studiert an einer Universität in der Region; mit einem Einkommen von rund 7.200 Euro bringt sie Studium und Alltag unter einen Hut und plant trotzdem jedes Jahr eine größere Reise — mal zu kleinen Orten, mal in Metropolen, die bis zu 15.000 Kilometer entfernt sein können — sodass sie zwischen dem vertrauten Kleinstadtleben und sporadischen Fernaufenthalten balanciert; zuhause schätzt sie die ruhigen Morgen und die kurzen Wege, sie ist praktisch und zielorientiert, zugleich aber online nicht immer misstrauisch genug, sodass Phishing-Nachrichten sie gelegentlich täuschen und sie deshalb zunehmend vorsichtiger mit digitalen Nachrichten umgeht.",0,0,16,5,5,7,27,1,0,2087-07,EMP27275->WMRE-HNNL-809-OBE-0,12,1,599.295,600.4649999999999,6.5244149859654685,605.708,606.2115,606.8,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,599.295,600.4649999999999,6.5244149859654685,606.2115,0.0,0.16666666666666666,12,12,7191.54,599.295,600.4649999999999,6.5244149859654685,12,725.015,,,,,,,1,0,1,7191.54,0.0,2,1,3,2916.5800000000004,7191.54,,,,,,,265.0,49.62359509433962,7.347409433962264,859.8641021189308,107.56725781338302,24.0,2087-06-03 17:46:55,766.6419444444444,6,6,0,598.1916666666667,5.980462914078335,599.0450000000001,7.318333333333271,1.0122340944234707,0.6601071774975736,0,0,0,0.0,0,2087-06-03 17:46:55,766.6419444444444,6,598.1916666666667,5.980462914078335,1.0122340944234707,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0000000000000002
fa8b383c-3f8a-4003-aa27-d9b71e55497a,EMP27275,WMRE-HNNL-809-OBE-0,transfer,590.05,,,IT11L3301135186725646672621407,DE14Z3311879692123924005659,5262.14,Salary payment Aug,2087-08-04 10:05:53,6.381900616196386,-0.34273823013027643,,,,,,,,,,,,,,,,,,,,,,,,,Hanne-Lore,Weimer,2057.0,7200.0,Student,DE14Z3311879692123924005659,"{'city': 'Ober-Ramstadt', 'lat': '49.8333', 'lng': '8.7500'}","Hanne-Lore Weimer, geboren 2057 und damit 30 Jahre alt, lebt in Ober-Ramstadt und studiert an einer Universität in der Region; mit einem Einkommen von rund 7.200 Euro bringt sie Studium und Alltag unter einen Hut und plant trotzdem jedes Jahr eine größere Reise — mal zu kleinen Orten, mal in Metropolen, die bis zu 15.000 Kilometer entfernt sein können — sodass sie zwischen dem vertrauten Kleinstadtleben und sporadischen Fernaufenthalten balanciert; zuhause schätzt sie die ruhigen Morgen und die kurzen Wege, sie ist praktisch und zielorientiert, zugleich aber online nicht immer misstrauisch genug, sodass Phishing-Nachrichten sie gelegentlich täuschen und sie deshalb zunehmend vorsichtiger mit digitalen Nachrichten umgeht.",0,0,10,0,4,8,32,0,0,2087-08,EMP27275->WMRE-HNNL-809-OBE-0,12,1,599.295,600.4649999999999,6.5244149859654685,605.708,606.2115,606.8,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,599.295,600.4649999999999,6.5244149859654685,606.2115,0.0,0.16666666666666666,12,12,7191.54,599.295,600.4649999999999,6.5244149859654685,12,725.015,,,,,,,1,0,1,7191.54,0.0,2,1,3,2916.5800000000004,7191.54,,,,,,,265.0,49.62359509433962,7.347409433962264,859.8641021189308,107.56725781338302,24.0,2087-07-05 16:25:26,713.6741666666667,7,7,0,599.2371428571429,6.120138109241519,599.77,-9.18714285714293,0.9846686024612243,-1.3627386032977415,0,0,0,0.0,0,2087-07-05 16:25:26,713.6741666666667,7,599.2371428571429,6.120138109241519,0.9846686024612243,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0000000000000002
c25af4d6-9f3d-4f7f-a234-33ef39cef87f,EMP27275,WMRE-HNNL-809-OBE-0,transfer,605.73,,,IT11L3301135186725646672621407,DE14Z3311879692123924005659,5623.72,Salary payment Sep,2087-09-03 15:06:47,6.4080838815582855,-0.32713434102008,,,,,,,,,,,,,,,,,,,,,,,,,Hanne-Lore,Weimer,2057.0,7200.0,Student,DE14Z3311879692123924005659,"{'city': 'Ober-Ramstadt', 'lat': '49.8333', 'lng': '8.7500'}","Hanne-Lore Weimer, geboren 2057 und damit 30 Jahre alt, lebt in Ober-Ramstadt und studiert an einer Universität in der Region; mit einem Einkommen von rund 7.200 Euro bringt sie Studium und Alltag unter einen Hut und plant trotzdem jedes Jahr eine größere Reise — mal zu kleinen Orten, mal in Metropolen, die bis zu 15.000 Kilometer entfernt sein können — sodass sie zwischen dem vertrauten Kleinstadtleben und sporadischen Fernaufenthalten balanciert; zuhause schätzt sie die ruhigen Morgen und die kurzen Wege, sie ist praktisch und zielorientiert, zugleich aber online nicht immer misstrauisch genug, sodass Phishing-Nachrichten sie gelegentlich täuschen und sie deshalb zunehmend vorsichtiger mit digitalen Nachrichten umgeht.",0,0,15,2,3,9,36,0,0,2087-09,EMP27275->WMRE-HNNL-809-OBE-0,12,1,599.295,600.4649999999999,6.5244149859654685,605.708,606.2115,606.8,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,599.295,600.4649999999999,6.5244149859654685,606.2115,0.0,0.16666666666666666,12,12,7191.54,599.295,600.4649999999999,6.5244149859654685,12,725.015,,,,,,,1,0,1,7191.54,0.0,2,1,3,2916.5800000000004,7191.54,,,,,,,265.0,49.62359509433962,7.347409433962264,859.8641021189308,107.56725781338302,24.0,2087-08-04 10:05:53,725.015,8,8,0,598.08875,6.531130808891895,599.0450000000001,7.641250000000014,1.01277611391286,0.6888928225024263,0,0,0,0.0,0,2087-08-04 10:05:53,725.015,8,598.08875,6.531130808891895,1.01277611391286,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0000000000000002
bf767c82-ff19-4c18-8ff6-b0cdd259560b,EMP27275,WMRE-HNNL-809-OBE-0,transfer,604.08,,,IT11L3301135186725646672621407,DE14Z3311879692123924005659,6227.8,Salary payment Oct,2087-10-03 17:35:21,6.405360680693999,-0.3287763319022116,,,,,,,,,,,,,,,,,,,,,,,,,Hanne-Lore,Weimer,2057.0,7200.0,Student,DE14Z3311879692123924005659,"{'city': 'Ober-Ramstadt', 'lat': '49.8333', 'lng': '8.7500'}","Hanne-Lore Weimer, geboren 2057 und damit 30 Jahre alt, lebt in Ober-Ramstadt und studiert an einer Universität in der Region; mit einem Einkommen von rund 7.200 Euro bringt sie Studium und Alltag unter einen Hut und plant trotzdem jedes Jahr eine größere Reise — mal zu kleinen Orten, mal in Metropolen, die bis zu 15.000 Kilometer entfernt sein können — sodass sie zwischen dem vertrauten Kleinstadtleben und sporadischen Fernaufenthalten balanciert; zuhause schätzt sie die ruhigen Morgen und die kurzen Wege, sie ist praktisch und zielorientiert, zugleich aber online nicht immer misstrauisch genug, sodass Phishing-Nachrichten sie gelegentlich täuschen und sie deshalb zunehmend vorsichtiger mit digitalen Nachrichten umgeht.",0,0,17,4,3,10,40,0,0,2087-10,EMP27275->WMRE-HNNL-809-OBE-0,12,1,599.295,600.4649999999999,6.5244149859654685,605.708,606.2115,606.8,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,599.295,600.4649999999999,6.5244149859654685,606.2115,0.0,0.16666666666666666,12,12,7191.54,599.295,600.4649999999999,6.5244149859654685,12,725.015,,,,,,,1,0,1,7191.54,0.0,2,1,3,2916.5800000000004,7191.54,,,,,,,265.0,49.62359509433962,7.347409433962264,859.8641021189308,107.56725781338302,24.0,2087-09-03 15:06:47,722.4761111111111,9,9,0,598.9377777777777,6.619013857399337,599.77,5.142222222222358,1.0085855700091275,0.4730004849660605,0,0,0,0.0,0,2087-09-03 15:06:47,722.4761111111111,9,598.9377777777777,6.619013857399337,1.0085855700091275,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0000000000000002
eab66cd0-82f2-40bb-b409-39fbaedd923f,EMP27275,WMRE-HNNL-809-OBE-0,transfer,605.31,,,IT11L3301135186725646672621407,DE14Z3311879692123924005659,6585.17,Salary payment Nov,2087-11-05 15:55:58,6.4073914064267425,-0.32755230233553173,,,,,,,,,,,,,,,,,,,,,,,,,Hanne-Lore,Weimer,2057.0,7200.0,Student,DE14Z3311879692123924005659,"{'city': 'Ober-Ramstadt', 'lat': '49.8333', 'lng': '8.7500'}","Hanne-Lore Weimer, geboren 2057 und damit 30 Jahre alt, lebt in Ober-Ramstadt und studiert an einer Universität in der Region; mit einem Einkommen von rund 7.200 Euro bringt sie Studium und Alltag unter einen Hut und plant trotzdem jedes Jahr eine größere Reise — mal zu kleinen Orten, mal in Metropolen, die bis zu 15.000 Kilometer entfernt sein können — sodass sie zwischen dem vertrauten Kleinstadtleben und sporadischen Fernaufenthalten balanciert; zuhause schätzt sie die ruhigen Morgen und die kurzen Wege, sie ist praktisch und zielorientiert, zugleich aber online nicht immer misstrauisch genug, sodass Phishing-Nachrichten sie gelegentlich täuschen und sie deshalb zunehmend vorsichtiger mit digitalen Nachrichten umgeht.",0,0,15,2,5,11,45,0,0,2087-11,EMP27275->WMRE-HNNL-809-OBE-0,12,1,599.295,600.4649999999999,6.5244149859654685,605.708,606.2115,606.8,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,599.295,600.4649999999999,6.5244149859654685,606.2115,0.0,0.16666666666666666,12,12,7191.54,599.295,600.4649999999999,6.5244149859654685,12,725.015,,,,,,,1,0,1,7191.54,0.0,2,1,3,2916.5800000000004,7191.54,,,,,,,265.0,49.62359509433962,7.347409433962264,859.8641021189308,107.56725781338302,24.0,2087-10-03 17:35:21,790.3436111111112,10,10,0,599.452,6.448849682092334,600.4649999999999,5.857999999999947,1.009772258662912,0.6339384093113412,0,0,0,0.0,0,2087-10-03 17:35:21,790.3436111111112,10,599.452,6.448849682092334,1.009772258662912,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0000000000000002
c7ed9702-9203-4737-9cb9-bd1ba0176e31,EMP27275,WMRE-HNNL-809-OBE-0,transfer,591.71,,,IT11L3301135186725646672621407,DE14Z3311879692123924005659,6944.0,Salary payment Dec,2087-12-03 18:32:13,6.384705240593424,-0.341086287788253,,,,,,,,,,,,,,,,,,,,,,,,,Hanne-Lore,Weimer,2057.0,7200.0,Student,DE14Z3311879692123924005659,"{'city': 'Ober-Ramstadt', 'lat': '49.8333', 'lng': '8.7500'}","Hanne-Lore Weimer, geboren 2057 und damit 30 Jahre alt, lebt in Ober-Ramstadt und studiert an einer Universität in der Region; mit einem Einkommen von rund 7.200 Euro bringt sie Studium und Alltag unter einen Hut und plant trotzdem jedes Jahr eine größere Reise — mal zu kleinen Orten, mal in Metropolen, die bis zu 15.000 Kilometer entfernt sein können — sodass sie zwischen dem vertrauten Kleinstadtleben und sporadischen Fernaufenthalten balanciert; zuhause schätzt sie die ruhigen Morgen und die kurzen Wege, sie ist praktisch und zielorientiert, zugleich aber online nicht immer misstrauisch genug, sodass Phishing-Nachrichten sie gelegentlich täuschen und sie deshalb zunehmend vorsichtiger mit digitalen Nachrichten umgeht.",0,0,18,2,3,12,49,0,0,2087-12,EMP27275->WMRE-HNNL-809-OBE-0,12,1,599.295,600.4649999999999,6.5244149859654685,605.708,606.2115,606.8,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,599.295,600.4649999999999,6.5244149859654685,606.2115,0.0,0.16666666666666666,12,12,7191.54,599.295,600.4649999999999,6.5244149859654685,12,725.015,,,,,,,1,0,1,7191.54,0.0,2,1,3,2916.5800000000004,7191.54,,,,,,,265.0,49.62359509433962,7.347409433962264,859.8641021189308,107.56725781338302,24.0,2087-11-05 15:55:58,674.6041666666666,11,11,0,599.9845454545455,6.3677741223073765,601.16,-8.274545454545432,0.9862087356795555,-1.1455378273520507,0,0,0,0.0,0,2087-11-05 15:55:58,674.6041666666666,11,599.9845454545455,6.3677741223073765,0.9862087356795555,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0000000000000002
2bb85a33-5111-4d33-b45d-7115eb5e366c,EMP33647,BTNO-NËLO-7D1-PAR-0,transfer,3111.93,,,IT44W9912568545718197732328742,FR06A1254311135512204987433,23254.99,Salary payment Jan,2087-01-06 14:49:36,8.043319683841212,2.166900537039496,,,,,,,,,,,,,,,,,,,,,,,,,Noël,Boutin,2001.0,37200.0,Retired,FR06A1254311135512204987433,"{'city': 'Paris', 'lat': '48.8567', 'lng': '2.3522'}","Noël Boutin, né en 2001 et âgé de 86 ans en 2087, habite à Paris; retraité et ancien homme au foyer, il partage ses journées entre les petites tâches domestiques, les promenades dans les quartiers centraux et les visites chez ses voisins, vivant avec une pension d'environ 37 200 € par an. Deux fois par an il part en voyage — parfois de courtes escapades autour de la métropole, parfois des liaisons lointaines qui peuvent l'emmener jusqu'à 15 000 km — appréciant autant les villages calmes que les grandes cités de plusieurs millions d'habitants. Sociable et attaché aux échanges en personne, il reste néanmoins parfois trop confiant face aux sollicitations numériques (il clique à peu près une fois sur deux), et il a aménagé son appartement parisien pour y cultiver des routines tranquilles, un cercle d'amis fidèles et une curiosité discrète pour les nouveaux itinéraires qu'il découvre.",0,0,14,0,6,1,2,0,0,2087-01,EMP33647->BTNO-NËLO-7D1-PAR-0,12,1,3101.1300000000006,3110.66,44.11647167133017,3150.9790000000003,3155.659,3160.07,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,3101.1300000000006,3110.66,44.11647167133017,3155.659,0.0,0.16666666666666666,12,12,37213.560000000005,3101.1300000000006,3110.66,44.11647167133017,12,723.7719444444444,,,,,,,1,0,1,37213.56,0.0,2,1,3,12544.64,37213.56,,,,,,,278.0,48.24900179856115,1.5000996402877698,847.4804884984895,96.71660271017117,24.0,NaT,,0,0,1,,,,,1.0,0.022406879414072385,0,0,0,0.0,0,NaT,,0,,,1.0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0
3381bc51-0428-4347-aebb-bfa6cc5a46f1,EMP33647,BTNO-NËLO-7D1-PAR-0,transfer,3071.74,,,IT44W9912568545718197732328742,FR06A1254311135512204987433,26326.73,Salary payment Feb,2087-02-06 09:43:05,8.030324950675995,2.126905619734726,,,,,,,,,,,,,,,,,,,,,,,,,Noël,Boutin,2001.0,37200.0,Retired,FR06A1254311135512204987433,"{'city': 'Paris', 'lat': '48.8567', 'lng': '2.3522'}","Noël Boutin, né en 2001 et âgé de 86 ans en 2087, habite à Paris; retraité et ancien homme au foyer, il partage ses journées entre les petites tâches domestiques, les promenades dans les quartiers centraux et les visites chez ses voisins, vivant avec une pension d'environ 37 200 € par an. Deux fois par an il part en voyage — parfois de courtes escapades autour de la métropole, parfois des liaisons lointaines qui peuvent l'emmener jusqu'à 15 000 km — appréciant autant les villages calmes que les grandes cités de plusieurs millions d'habitants. Sociable et attaché aux échanges en personne, il reste néanmoins parfois trop confiant face aux sollicitations numériques (il clique à peu près une fois sur deux), et il a aménagé son appartement parisien pour y cultiver des routines tranquilles, un cercle d'amis fidèles et une curiosité discrète pour les nouveaux itinéraires qu'il découvre.",0,0,9,3,6,2,6,0,0,2087-02,EMP33647->BTNO-NËLO-7D1-PAR-0,12,1,3101.1300000000006,3110.66,44.11647167133017,3150.9790000000003,3155.659,3160.07,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,3101.1300000000006,3110.66,44.11647167133017,3155.659,0.0,0.16666666666666666,12,12,37213.560000000005,3101.1300000000006,3110.66,44.11647167133017,12,723.7719444444444,,,,,,,1,0,1,37213.56,0.0,2,1,3,12544.64,37213.56,,,,,,,278.0,48.24900179856115,1.5000996402877698,847.4804884984895,96.71660271017117,24.0,2087-01-06 14:49:36,738.8913888888889,1,1,0,3111.93,,3111.93,-40.190000000000055,0.9870851850780705,-0.6866738163745759,0,0,0,0.0,0,2087-01-06 14:49:36,738.8913888888889,1,3111.93,,0.9870851850780705,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0
55b5798a-e41f-403f-ab91-5f341bca1f67,EMP33647,BTNO-NËLO-7D1-PAR-0,transfer,3073.12,,,IT44W9912568545718197732328742,FR06A1254311135512204987433,26286.27,Salary payment Mar,2087-03-06 14:27:07,8.030773960421845,2.1282789211997817,,,,,,,,,,,,,,,,,,,,,,,,,Noël,Boutin,2001.0,37200.0,Retired,FR06A1254311135512204987433,"{'city': 'Paris', 'lat': '48.8567', 'lng': '2.3522'}","Noël Boutin, né en 2001 et âgé de 86 ans en 2087, habite à Paris; retraité et ancien homme au foyer, il partage ses journées entre les petites tâches domestiques, les promenades dans les quartiers centraux et les visites chez ses voisins, vivant avec une pension d'environ 37 200 € par an. Deux fois par an il part en voyage — parfois de courtes escapades autour de la métropole, parfois des liaisons lointaines qui peuvent l'emmener jusqu'à 15 000 km — appréciant autant les villages calmes que les grandes cités de plusieurs millions d'habitants. Sociable et attaché aux échanges en personne, il reste néanmoins parfois trop confiant face aux sollicitations numériques (il clique à peu près une fois sur deux), et il a aménagé son appartement parisien pour y cultiver des routines tranquilles, un cercle d'amis fidèles et une curiosité discrète pour les nouveaux itinéraires qu'il découvre.",0,0,14,3,6,3,10,0,0,2087-03,EMP33647->BTNO-NËLO-7D1-PAR-0,12,1,3101.1300000000006,3110.66,44.11647167133017,3150.9790000000003,3155.659,3160.07,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,3101.1300000000006,3110.66,44.11647167133017,3155.659,0.0,0.16666666666666666,12,12,37213.560000000005,3101.1300000000006,3110.66,44.11647167133017,12,723.7719444444444,,,,,,,1,0,1,37213.56,0.0,2,1,3,12544.64,37213.56,,,,,,,278.0,48.24900179856115,1.5000996402877698,847.4804884984895,96.71660271017117,24.0,2087-02-06 09:43:05,676.7338888888889,2,2,0,3091.835,28.418621535887542,3091.835,-18.715000000000146,0.9939469603002747,-0.6623261836254242,0,0,0,0.0,0,2087-02-06 09:43:05,676.7338888888889,2,3091.835,28.418621535887542,0.9939469603002747,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0
3c470d98-2680-4954-9a4d-4cf07f1decda,EMP33647,BTNO-NËLO-7D1-PAR-0,transfer,3160.07,,,IT44W9912568545718197732328742,FR06A1254311135512204987433,28485.25,Salary payment Apr,2087-04-06 09:14:25,8.05866585686128,2.214806864958173,,,,,,,,,,,,,,,,,,,,,,,,,Noël,Boutin,2001.0,37200.0,Retired,FR06A1254311135512204987433,"{'city': 'Paris', 'lat': '48.8567', 'lng': '2.3522'}","Noël Boutin, né en 2001 et âgé de 86 ans en 2087, habite à Paris; retraité et ancien homme au foyer, il partage ses journées entre les petites tâches domestiques, les promenades dans les quartiers centraux et les visites chez ses voisins, vivant avec une pension d'environ 37 200 € par an. Deux fois par an il part en voyage — parfois de courtes escapades autour de la métropole, parfois des liaisons lointaines qui peuvent l'emmener jusqu'à 15 000 km — appréciant autant les villages calmes que les grandes cités de plusieurs millions d'habitants. Sociable et attaché aux échanges en personne, il reste néanmoins parfois trop confiant face aux sollicitations numériques (il clique à peu près une fois sur deux), et il a aménagé son appartement parisien pour y cultiver des routines tranquilles, un cercle d'amis fidèles et une curiosité discrète pour les nouveaux itinéraires qu'il découvre.",0,0,9,6,6,4,14,1,0,2087-04,EMP33647->BTNO-NËLO-7D1-PAR-0,12,1,3101.1300000000006,3110.66,44.11647167133017,3150.9790000000003,3155.659,3160.07,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,3101.1300000000006,3110.66,44.11647167133017,3155.659,0.0,0.16666666666666666,12,12,37213.560000000005,3101.1300000000006,3110.66,44.11647167133017,12,723.7719444444444,,,,,,,1,0,1,37213.56,0.0,2,1,3,12544.64,37213.56,,,,,,,278.0,48.24900179856115,1.5000996402877698,847.4804884984895,96.71660271017117,24.0,2087-03-06 14:27:07,738.7883333333333,3,3,0,3085.5966666666664,22.81577159189104,3073.12,74.47333333333381,1.02413579653422,0.8717511116923933,0,0,0,0.0,0,2087-03-06 14:27:07,738.7883333333333,3,3085.5966666666664,22.81577159189104,1.02413579653422,0,0,0,0,,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0
01dfae8d-8a94-41b2-bc82-606e4ada4e6a,EMP33647,BTNO-NËLO-7D1-PAR-0,transfer,3132.76,,,IT44W9912568545718197732328742,FR06A1254311135512204987433,30724.95,Salary payment May,2087-05-06 12:49:08,8.04998884053243,2.187629427993922,,,,,,,,,,,,,,,,,,,,,,,,,Noël,Boutin,2001.0,37200.0,Retired,FR06A1254311135512204987433,"{'city': 'Paris', 'lat': '48.8567', 'lng': '2.3522'}","Noël Boutin, né en 2001 et âgé de 86 ans en 2087, habite à Paris; retraité et ancien homme au foyer, il partage ses journées entre les petites tâches domestiques, les promenades dans les quartiers centraux et les visites chez ses voisins, vivant avec une pension d'environ 37 200 € par an. Deux fois par an il part en voyage — parfois de courtes escapades autour de la métropole, parfois des liaisons lointaines qui peuvent l'emmener jusqu'à 15 000 km — appréciant autant les villages calmes que les grandes cités de plusieurs millions d'habitants. Sociable et attaché aux échanges en personne, il reste néanmoins parfois trop confiant face aux sollicitations numériques (il clique à peu près une fois sur deux), et il a aménagé son appartement parisien pour y cultiver des routines tranquilles, un cercle d'amis fidèles et une curiosité discrète pour les nouveaux itinéraires qu'il découvre.",0,0,12,1,6,5,19,0,0,2087-05,EMP33647->BTNO-NËLO-7D1-PAR-0,12,1,3101.1300000000006,3110.66,44.11647167133017,3150.9790000000003,3155.659,3160.07,0.0,0.16666666666666666,1.0,12,0,0.0,0.0,,0,0,0,0,12,1,3101.1300000000006,3110.66,44.11647167133017,3155.659,0.0,0.16666666666666666,12,12,37213.560000000005,3101.1300000000006,3110.66,44.11647167133017,12,723.7719444444444,,,,,,,1,0,1,37213.56,0.0,2,1,3,12544.64,37213.56,,,,,,,278.0,48.24900179856115,1.5000996402877698,847.4804884984895,96.71660271017117,24.0,2087-04-06 09:14:25,723.5786111111111,4,4,0,3104.215,41.63663010699441,3092.5249999999996,28.545000000000073,1.0091955615187738,0.3899149882291456,0,0,0,0.0,0,2087-04-06 09:14:25,723.5786111111111,4,3104.215,41.63663010699441,1.0091955615187738,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.5,1.0
